ka/admin/index,elections,Выборы
ka/admin/users/edit,title,Внесение изменений на страницу пользователя 
ka/admin/users/index,title,Пользователи
ka/admin/users/new,title,Новый пользователь
ka/admin/users/show,title,Пользователь детально
ka/statements/edit,title,Внесение изменений в заявление
ka/statements/index,title,Заявления
ka/statements/index,no_statements,На данный момент заявлений не зафиксировано
ka/statements/new,title,Новое заявление
ka/statements/show,title,Заявление детально
ka/party/index,title,%{political_party} 
ka/party/index,statement_header,заявления
ka/party/index,no_statements,На данный момент заявлений %{economic_category} не зафиксировано %{political_party}
ka/party/index,view_statement,Просмотр заявления полностью 
ka/party/well,pdf_header,Скачать
ka/party/well,pdf_link,PDF
ka/party/well,profile_header,Профиль
ka/party/well,view_profile,Просмотр всего профиля
ka/party/well,platform_header,Платформы
ka/party/well,no_platforms,На данный момент платформы не записаны
ka/party/well,policy_brief_header,Экспертная оценка 
ka/party/well,no_policy_briefs,На данный момент резюме на политику не внесены
ka/party/statement,title,%{political_party}
ka/party/statement,secondary_title,заявление - %{date}
ka/party/platform,title,%{political_party}
ka/party/platform,secondary_title,платформа - %{economic_category}
ka/party/policy_brief,title,%{political_party}
ka/party/policy_brief,secondary_title,экспертная оценка - %{economic_category}
ka/category/index,title,%{economic_category}
ka/category/index,statement_header,Заявления
ka/category/index,no_statements,На данный момент заявления не зафиксированы %{economic_category}.
ka/category/index,view_statement,Просмотр заявления полностью 
ka/category/well,pdf_header,Скачать 
ka/category/well,pdf_link,PDF-файл
ka/category/well,profile_header,Профиль
ka/category/well,view_profile,Просмотр всего профиля 
ka/category/well,platform_header,Платформы
ka/category/well,no_platforms,На данный момент платформы не записаны 
ka/category/well,policy_brief_header,Экспертная оценка 
ka/category/well,no_policy_briefs,На данный момент резюме на политику не внесены 
ka/category/statement,title,%{economic_category}
ka/category/statement,secondary_title,заявление - %{date}
ka/category/platform,title,%{economic_category}
ka/category/platform,secondary_title,платформа - %{political_party}
ka/category/policy_brief,title,%{economic_category}
ka/category/policy_brief,secondary_title,экспертная оценка - %{political_party}
ka/pages/edit,title,Изменение страницы
ka/pages/index,title,Страницы
ka/pages/index,no_pages,На данный момент новости не найдены
ka/pages/new,title,Новая страница
ka/pages/show,title,Просмотр страницы полностью 
ka/pages/page_file_fields,remove_link,Стереть файл
ka/pages/form,add_file,Добавить файл
ka/activities/edit,title,Редактировать
ka/activities/index,title,Новости
ka/activities/index,no_pages,На данный момент нет новостей
ka/activities/new,title,Новое
ka/activities/show,title,Новости детально
ka/activities/show,latest_statements_header,Свежие заявления
ka/activities/form,add_file,Добавить имидж
ka/activities/activity_image_fields,remove_link,Стереть имидж 
